image,prompt,Subcarpeta
imgi_743_images.jpg,"a group of people walking down a street, fascist police, afp, some of them use gas masks, antipodeans, wearing gas mask helmets, antifa, film still from dune 2020, portland oregon, film still from movie dune-2021, wearing gas masks, resistance, french resistance, people are wearing masks, 2 0 1 9",de
imgi_304_images.jpg,"yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone, buffalo, hunting buffalo, buffalo chase, buffalo hunt movie, hunting bisons, great migration, wildlife, many wild animals, bison god, animals chasing, in the style bev dolittle, nation geographic style, large environment, wildlife preservation, mammoth, wild animals",de
imgi_99_images.jpg,"a beach with a flag and a palm tree, us flag, usa flag, american flag, usa, american flag on background, flag, american flags, american flag in background, united states, american, america, american dream, flags, american city, navy flags, patriotic, patriotism, american man, santa monica beach, patriotic!, fourth of july, 4th of july",de
imgi_457_images.jpg,"the delicate arches of arches in arches national park, utah, utah, moab, beatiful mountain background, rock arches, mountains background, wyoming, american west scenery, sweeping arches, canyon background, rock arcs, bryce 3d, bryce 3 d, large rocky mountain, amazing landscape in background, arches, dramatic mountain background, western background, beautiful mountains",de
imgi_580_images.jpg,"a crowd of people, capitol riot, capitol building, dc, capitol hill, 2 0 2 0, 2020, state of the union, destroyed washington dc, monumental, return of the many to the one, inauguration, united states, a monumental, washington dc, wall, giant crowd, white house, 2021, 2 0 2 1",de
imgi_483_images.jpg,"golden gate bridge in san, san francisco, golden gate bridge, photograph of san francisco, golden gate, tall bridge with city on top, lots of bridges, bay area, california, sf, bridges, metallic bridge, bridge city, bay, beautiful city, impossible structures, ca, bridge, all buildings on bridge, american city, california;, tourist, golden gates",de
imgi_348_images.jpg,"the statue of liberty and the american flag, american city, united states, new york, american, in new york, new york city background, street of new york, usa, us flag, new york city, ny, usa flag, the statue of liberty, new york background, statue of liberty, american dream, wall street, watching new york, american man",de
imgi_461_images.jpg,"a dog holding a flag in its mouth, border collie, patriotic, patriotic!, red white and black, us flag, patriotism, american flag, 4th of july, red white and black color scheme, fourth of july, american flags, usa flag, canines sports photo, vibrant colors americana, patriot, red white and black colors, flag, stars and stripes",de
imgi_355_images.jpg,"a view of the capitol building from the washington monument, american flag in background, us flag, american flag on background, moon rising, capitol hill, dc, usa flag, washington dc, big moon in background, american flag, stars and stripes, united states, full moon in background, big moon on the right, american flags, washington, two moons",de
imgi_287_images.jpg,"the statue of liberty in new york, ny, photo of the statue of liberty, the statue of liberty, statue of liberty, ny, new york city background, new york, statue of liberty at left, new york background, american city, new york city, united states, usa, tourist, in new york, the blind liberty of the few, nyc",de
imgi_473_images.jpg,"a group of people standing in a parking, group of people, a group of people, group, women full body, full body portrait of a group, lesbians, groups of people, group photo, groups of happy humans, with many travelers, csp, woman love woman, community celebration, groups of happy people, young women, woman holding another woman, cgartists",de
imgi_161_images.jpg,"a traffic light, ssci-fi, ssci - fi, capitol riot, capitol hill, ap news photograph, capitol building, defence, ap news photo, dc, ap photo, circular, wall, moloch, the centre cannot hold, orange red black white, united states, rotunda, huge black circle, big clock, reuters, warning lights",de
imgi_594_images.jpg,"the supreme court in washington, us court, us flag, usa flag, american flag, flag, usa, american flags, american flag on background, court images, justice, america, united states, court politics, flags, american flag in background, patriotism, jsc, patriot, stars and stripes, ssci-fi, ssci - fi, law aligned",de
imgi_804_03--usa-weiter-im-shutdown--arbeitsmarktzahlen-abgesagt---10feeffd8cc63260.jpg,"a traffic light is lit in front of the capitol, capitol hill, associated press photography, ap news photograph, washington dc, stop sign, associated press photo, associated press, washington, graph signals, traffic lights, traffic light on, ap news photo, traffic light, green light, photograph credit: ap, warning lights, red light, capitol building, hand gesture",de
imgi_379_images.jpg,"a field of american flags, us flag, american flags, usa flag, american flag, patriotic, patriotic!, patriotism, stars and stripes, american flag in background, flags, american flag on background, usa, god bless america, america, americana, vibrant colors americana, navy flags, americana vibrant colors, american, flag, military flags, american dream, dc",de
